LS,TO,VBN,'',WP,UH,VBG,JJ,VBZ,--,VBP,NN,DT,PRP,:,WP$,NNPS,PRP$,WDT,(,),.,",",``,$,RB,RBR,RBS,VBD,IN,FW,RP,JJR,JJS,PDT,MD,VB,WRB,NNP,EX,NNS,SYM,CC,CD,POS,class
0,4,7,0,2,0,2,12,4,0,2,28,17,12,2,1,0,5,2,0,0,10,11,2,0,17,0,0,13,18,1,0,4,0,0,3,6,1,6,0,9,0,8,2,0,0
0,11,6,3,4,0,4,27,22,0,7,85,55,23,12,0,0,8,2,0,0,24,14,7,0,20,2,0,10,45,2,4,22,0,0,4,12,5,43,0,7,1,13,6,0,0
0,4,2,0,1,0,3,7,9,0,1,32,23,8,7,0,0,1,1,0,0,6,8,2,0,12,0,0,3,12,0,1,13,0,0,1,3,2,4,0,6,0,10,1,0,0
0,1,0,1,0,0,1,11,3,0,0,12,12,1,0,0,0,0,0,0,0,5,7,1,0,5,0,0,0,10,2,0,0,0,0,2,4,0,6,0,4,0,6,2,0,0
0,14,10,3,3,2,7,42,24,0,5,52,37,13,10,0,0,2,1,0,0,21,33,5,0,28,2,0,2,39,0,3,15,2,0,3,15,2,39,1,22,1,17,6,1,0
0,2,1,1,0,0,1,6,3,0,2,9,5,4,4,0,0,0,2,0,0,3,2,1,0,3,1,0,1,4,1,0,8,1,0,0,2,0,0,0,3,0,1,2,0,0
0,4,3,0,0,0,5,19,9,0,2,35,26,6,3,0,0,1,1,0,0,10,10,2,0,14,0,0,4,25,5,1,4,1,1,2,6,0,8,0,4,0,4,1,0,0
0,10,5,0,2,0,2,26,6,0,4,45,24,13,4,0,3,4,1,0,0,6,19,2,0,11,0,0,13,41,0,2,11,0,0,0,8,1,7,0,15,0,13,6,0,0
0,5,1,1,1,0,2,11,16,0,2,35,21,8,1,0,0,3,2,0,0,6,16,3,0,19,0,0,1,16,0,0,0,1,0,0,5,3,2,1,6,0,4,3,0,0
0,2,1,0,1,0,1,8,5,0,3,15,14,4,1,0,0,3,0,0,0,8,6,2,0,10,0,0,3,11,0,0,1,0,0,1,5,0,5,0,6,0,9,6,0,0
0,1,3,0,2,0,1,3,0,0,1,5,2,6,0,0,0,2,0,0,0,5,2,2,0,5,0,0,4,8,0,0,0,0,0,3,3,0,11,0,2,0,3,1,0,0
3,3,0,3,0,0,3,11,3,0,2,19,15,1,0,0,0,0,0,0,0,14,4,5,0,18,1,0,1,12,5,0,0,0,0,0,4,0,10,0,5,2,2,2,0,0
0,0,3,1,0,0,0,19,1,0,0,21,13,4,0,0,0,3,0,0,0,8,4,2,0,10,0,0,5,13,2,1,0,0,0,0,2,0,6,0,2,0,7,4,1,0
0,6,2,1,1,2,0,18,9,0,5,30,23,18,8,0,0,2,0,0,0,11,12,1,0,4,0,0,6,19,0,0,12,0,1,2,10,2,11,0,6,0,8,3,0,0
0,5,6,0,2,0,4,21,11,0,5,43,31,2,3,0,0,2,3,0,0,11,20,2,0,12,0,0,2,21,0,1,4,2,0,0,6,1,15,1,15,0,11,3,1,0
0,3,4,0,1,0,1,1,4,0,1,11,3,1,0,0,0,1,1,0,0,4,1,2,0,6,1,0,3,7,0,0,0,0,0,2,4,0,7,0,0,0,2,2,0,0
0,16,20,10,7,0,12,59,20,0,24,156,100,32,9,0,0,3,3,0,0,31,51,12,0,43,0,0,27,92,8,3,17,1,0,5,24,5,32,3,26,2,23,12,0,0
0,5,0,0,1,0,0,10,4,0,4,23,13,10,5,0,0,5,0,0,0,7,9,2,0,3,0,0,1,23,0,0,4,0,3,0,5,1,2,0,10,0,7,4,0,0
0,3,8,5,2,0,6,35,12,0,8,62,40,11,12,1,0,11,2,0,0,20,25,2,0,21,0,0,14,53,0,0,20,1,0,3,5,1,20,1,17,0,27,9,1,0
0,0,0,0,1,0,0,4,5,0,2,14,8,3,4,0,0,1,0,0,0,4,3,2,0,7,0,0,1,8,0,0,8,0,0,0,2,0,6,0,2,0,1,2,0,0
0,9,1,0,1,0,10,22,4,0,6,39,24,11,2,0,0,1,0,0,0,11,13,2,0,14,0,0,5,12,1,0,0,0,0,3,14,4,0,0,3,0,9,7,0,0
0,4,0,0,0,0,4,7,2,0,3,16,13,5,0,0,0,1,2,0,0,8,5,2,0,10,0,0,5,11,0,1,0,0,1,2,5,1,2,0,5,0,3,1,0,0
0,15,3,3,6,0,10,30,14,0,8,97,40,18,21,0,0,2,4,0,0,45,21,6,0,31,0,0,14,41,0,1,41,0,0,1,15,3,9,1,24,0,21,7,0,0
0,2,1,0,1,0,1,11,6,0,2,13,16,4,0,0,0,0,0,0,0,5,2,2,0,7,0,0,0,12,0,0,2,0,1,0,3,0,1,0,5,0,4,1,0,0
0,9,2,0,2,1,4,19,17,0,2,47,27,16,9,0,0,3,1,0,0,12,12,2,0,14,0,0,1,25,6,3,12,0,0,1,7,2,7,0,7,0,5,2,0,0
0,0,3,0,2,0,1,4,10,0,6,19,19,15,0,0,0,1,0,0,0,16,16,2,0,11,0,0,0,14,0,3,0,3,1,4,4,0,10,0,6,0,6,2,0,0
0,7,11,2,3,0,3,49,15,0,7,85,59,11,3,0,3,12,2,0,0,26,18,4,0,24,0,0,15,65,0,4,6,1,0,12,17,2,32,0,23,2,16,3,1,0
0,4,3,4,1,1,6,13,15,0,2,53,32,18,5,0,1,4,0,0,0,39,19,8,0,25,0,1,7,34,9,2,9,2,1,2,6,3,16,0,12,3,12,10,1,0
0,4,8,1,5,0,3,24,9,0,8,36,29,6,2,0,3,8,1,0,0,15,12,2,0,17,0,1,11,23,0,0,1,0,0,1,4,1,24,1,15,0,10,3,1,0
0,7,3,2,2,0,4,11,8,0,5,25,17,8,6,0,0,2,0,0,0,13,8,2,0,14,0,0,9,15,0,0,8,0,0,1,7,0,10,0,8,0,7,4,2,0
0,4,2,0,1,0,2,11,2,0,2,29,20,14,7,0,0,1,2,0,0,9,11,2,0,12,1,0,13,18,0,1,13,0,0,2,4,0,10,1,8,0,7,1,0,0
0,6,4,0,1,0,3,17,10,0,4,29,23,7,0,0,0,0,1,0,0,9,6,2,0,7,0,0,3,23,2,1,0,1,1,1,3,1,10,0,8,0,7,1,0,0
0,1,1,0,0,0,1,14,1,0,2,11,9,1,4,0,0,1,0,0,0,4,4,2,0,2,0,0,1,8,1,0,8,0,0,1,3,1,0,0,7,0,2,2,0,0
0,1,3,4,1,0,2,8,3,0,1,26,23,2,3,0,0,0,0,0,0,7,3,4,0,10,0,1,3,24,0,1,0,0,0,2,4,1,11,0,9,0,3,4,0,0
0,4,2,0,0,0,0,8,1,0,0,17,16,4,0,0,0,0,0,0,0,5,2,2,0,5,0,0,7,11,0,1,0,0,0,0,3,0,0,0,1,0,4,2,0,0
0,1,3,0,0,0,3,24,5,0,8,31,28,2,1,0,0,0,0,0,0,10,5,2,0,6,0,0,2,18,0,0,0,1,0,1,3,0,10,0,10,0,5,1,0,0
0,5,2,0,0,0,1,22,3,0,3,39,21,8,13,0,0,4,1,0,0,9,14,2,0,17,1,0,10,19,0,2,27,0,0,3,11,0,11,2,4,0,5,4,0,0
0,4,3,0,1,0,2,10,7,0,3,19,9,18,3,0,0,5,0,0,0,14,7,2,0,13,0,0,7,12,0,0,1,1,0,2,5,3,5,0,5,0,11,2,0,0
2,6,0,1,2,0,7,19,13,0,8,55,26,6,14,0,0,2,2,0,0,15,16,3,0,16,0,0,3,19,7,1,29,1,0,2,6,2,11,1,12,0,9,9,0,0
0,2,4,1,1,0,0,10,6,0,4,32,21,6,6,0,0,0,1,0,0,12,5,1,0,12,0,0,2,14,1,0,14,2,0,2,6,2,7,0,6,0,7,3,0,0
0,9,7,0,4,0,5,18,5,0,4,50,39,6,6,0,0,1,1,0,0,10,3,2,0,13,0,0,12,29,0,3,13,1,0,2,8,2,19,0,13,0,10,7,1,0
0,3,3,0,0,0,6,19,7,0,4,42,29,1,4,0,0,3,2,0,0,6,10,2,0,7,0,0,0,24,0,0,0,1,0,1,2,1,10,0,12,0,11,5,0,0
0,8,10,0,0,0,8,25,8,0,9,56,29,22,13,0,0,0,2,0,0,17,14,2,0,18,2,0,9,26,0,1,24,0,0,6,11,4,5,0,8,0,13,3,0,0
0,7,10,4,3,0,9,26,23,0,6,88,47,15,13,0,1,3,3,0,0,23,19,6,0,8,0,0,5,73,0,7,24,3,0,1,8,2,108,0,14,0,18,13,1,0
0,1,4,0,2,0,1,6,3,0,2,14,8,6,3,0,0,1,0,0,0,9,5,2,0,6,0,0,3,8,0,0,4,1,0,1,2,1,3,0,4,0,5,2,0,0
0,2,2,0,0,0,0,16,7,0,2,41,31,5,9,0,0,2,2,0,0,12,8,2,0,11,0,0,5,28,0,1,16,1,0,1,6,0,13,2,10,0,8,3,0,0
0,9,7,0,3,0,1,21,16,0,2,63,36,10,12,0,0,7,1,0,0,17,8,2,0,11,0,0,9,38,7,3,28,1,0,0,10,3,33,0,12,0,17,7,0,0
0,2,2,0,0,0,1,7,6,0,1,16,15,2,0,0,0,2,0,0,0,4,3,2,0,1,0,0,2,9,0,0,0,0,0,1,2,0,6,0,2,0,1,1,0,0
0,8,4,4,1,0,4,27,17,0,4,43,32,8,7,0,0,5,2,0,0,11,10,6,0,8,0,0,2,23,0,0,10,1,0,0,4,1,42,0,9,1,9,8,0,0
0,8,3,0,1,1,5,16,10,0,10,37,21,16,1,0,0,3,2,0,0,12,9,2,0,12,1,0,4,22,0,2,0,0,0,2,9,1,2,3,11,0,8,2,0,0
0,26,9,1,2,0,19,79,41,0,25,157,109,38,14,0,0,9,10,0,0,44,43,3,0,49,1,2,18,108,4,3,25,4,3,5,28,2,30,6,54,1,30,28,0,0
0,18,18,2,1,1,12,41,25,0,22,120,89,26,1,0,0,10,2,0,0,35,31,3,0,32,1,1,3,59,3,2,2,2,0,4,31,4,57,0,28,0,31,10,2,0
0,4,3,3,1,1,5,14,10,0,5,18,15,11,1,0,0,1,0,0,0,15,7,1,0,16,1,0,0,14,0,2,2,1,0,1,5,0,6,1,8,0,8,3,0,0
0,3,6,1,3,0,2,25,13,0,5,46,30,2,7,0,0,0,0,0,0,6,5,3,0,6,0,0,0,30,0,1,8,0,0,0,4,0,22,4,14,0,13,4,0,0
0,3,6,0,1,0,12,34,14,0,10,51,45,19,10,1,0,6,3,0,0,19,17,2,0,24,0,0,5,41,0,2,15,1,0,5,11,2,22,0,20,0,16,2,0,0
0,2,4,5,0,0,1,10,7,0,4,16,12,3,1,0,0,0,0,0,0,8,12,7,0,8,0,0,0,10,10,1,0,0,0,3,4,1,12,0,3,0,5,1,0,0
0,10,8,1,2,0,5,33,13,0,8,76,45,33,20,0,0,3,1,0,0,28,9,3,0,27,5,0,12,44,0,3,43,2,0,9,19,1,1,0,17,0,13,5,0,0
0,6,4,1,3,0,2,21,8,0,11,45,16,14,9,0,0,13,0,0,0,14,21,9,0,14,0,0,7,28,0,1,12,0,0,5,13,4,18,0,13,4,10,8,0,0
0,2,4,0,3,0,1,14,6,0,5,25,15,1,0,0,0,1,0,0,0,8,6,2,0,11,0,0,0,13,0,0,0,0,0,0,0,0,1,0,6,0,3,2,0,0
0,3,7,1,0,1,3,14,9,0,3,40,22,7,6,0,0,5,0,0,0,12,3,3,0,9,0,0,1,19,0,1,12,0,0,3,8,2,11,1,0,0,6,3,0,0
0,2,3,0,2,0,0,13,1,0,6,17,13,3,1,0,0,1,0,0,0,6,9,2,0,7,0,0,1,10,0,0,0,0,0,1,3,1,14,0,11,0,7,1,0,0
0,0,1,0,0,1,1,6,4,0,1,17,10,2,8,0,0,0,0,0,0,12,1,2,0,5,0,0,2,5,2,0,15,0,0,2,3,0,4,0,4,0,3,1,0,0
0,23,18,3,5,1,18,54,27,0,23,118,100,86,2,0,0,16,8,0,0,45,16,5,0,81,0,1,50,116,8,4,4,2,0,23,46,9,44,1,38,0,34,10,0,0
0,4,3,1,2,0,3,15,14,0,3,40,34,10,0,0,0,4,0,0,0,17,18,3,0,13,0,0,1,25,0,2,1,0,0,1,5,0,12,0,7,0,8,2,0,0
0,5,2,1,1,0,2,17,2,0,2,15,11,14,0,0,0,1,1,0,0,17,5,3,0,10,0,0,9,9,0,0,0,1,0,1,7,0,7,0,2,0,5,1,0,0
0,4,0,0,1,1,4,8,0,0,10,27,12,23,0,0,0,4,0,0,0,14,8,2,0,18,0,0,7,20,0,0,1,0,0,7,12,1,2,0,2,0,3,3,0,0
0,5,3,3,3,1,0,30,13,0,9,57,31,11,4,0,2,1,4,0,0,14,3,4,0,20,0,0,2,28,7,1,5,2,0,2,9,2,8,1,8,1,8,5,1,0
0,11,13,20,7,0,12,59,44,0,14,158,93,32,29,0,3,11,3,0,0,43,51,22,0,45,0,2,6,83,8,0,52,6,1,4,20,1,95,1,41,9,26,11,3,0
0,8,4,1,1,0,4,19,14,0,6,33,31,9,6,0,0,1,3,0,0,10,9,3,0,14,1,0,3,31,0,0,12,2,1,2,8,1,9,0,18,0,5,7,0,0
0,1,0,2,1,0,3,19,3,0,2,30,21,12,0,0,0,1,0,0,0,9,8,4,0,5,0,0,10,19,0,0,2,0,0,2,3,0,3,0,7,0,6,8,0,0
0,1,2,0,0,0,1,6,2,0,2,11,7,2,0,0,0,1,0,0,0,5,3,2,0,4,0,0,1,6,0,0,0,0,0,0,2,0,2,0,4,0,2,2,0,0
0,1,0,1,1,1,0,9,1,0,3,16,13,1,0,0,0,0,0,0,0,6,14,1,0,3,0,0,0,6,0,0,1,1,0,3,4,1,3,0,4,0,4,1,0,0
0,13,10,4,5,0,6,66,35,0,12,127,70,33,20,0,1,16,1,0,0,36,24,6,0,38,1,0,18,82,2,5,30,3,2,2,10,1,29,0,37,13,19,19,1,0
0,7,6,5,6,0,6,32,9,0,13,81,38,18,17,0,0,5,1,0,0,18,8,7,0,21,0,0,8,34,0,2,28,0,0,5,16,4,23,2,9,0,11,5,0,0
0,10,6,1,3,0,7,35,11,0,12,72,45,9,8,0,0,5,3,0,0,22,15,3,0,21,0,1,3,50,0,3,13,1,0,4,16,4,24,1,37,0,7,4,0,0
0,4,1,0,0,0,5,12,10,0,3,21,18,11,0,0,0,1,0,0,0,9,2,2,0,10,0,0,0,21,0,1,2,2,0,1,4,1,0,0,4,0,7,3,0,0
0,6,6,0,1,0,1,2,6,0,3,26,18,6,1,0,0,3,1,0,0,13,4,2,0,6,0,0,4,12,0,0,1,2,0,0,5,0,1,1,4,0,2,2,0,0
0,4,5,4,0,0,6,20,10,0,8,48,28,16,4,0,0,2,0,0,0,13,10,2,0,20,0,0,3,33,1,4,8,1,1,2,6,1,6,0,8,0,7,4,2,0
0,1,2,1,0,0,1,16,2,0,1,26,18,4,7,0,0,1,0,0,0,10,7,3,0,6,0,0,8,16,0,0,12,2,0,2,2,0,4,2,6,0,4,5,0,0
0,6,6,1,1,2,12,31,15,0,7,80,40,18,25,0,0,7,2,0,0,23,21,3,0,35,3,0,4,41,5,0,35,3,0,4,9,1,29,1,15,0,23,8,0,0
0,2,3,0,2,0,2,9,3,0,0,21,10,2,2,0,0,2,1,0,0,4,10,2,0,3,0,0,1,15,0,1,0,1,0,1,4,0,17,0,4,7,1,1,0,0
0,2,4,2,1,0,1,11,4,0,0,9,13,3,0,0,0,2,0,0,0,6,3,3,0,4,0,0,4,13,0,1,1,0,0,1,3,0,10,0,11,2,4,2,0,0
0,5,7,0,1,0,2,17,8,0,4,58,32,19,10,0,0,4,1,0,0,16,12,2,0,9,1,0,13,33,1,3,4,0,1,0,2,0,9,1,9,0,12,8,0,0
0,3,1,1,0,0,1,4,6,0,1,8,7,1,0,0,0,1,1,0,0,5,1,3,0,3,0,0,0,2,0,2,0,0,0,0,4,1,10,0,0,0,3,1,0,0
0,0,6,1,2,0,4,22,12,0,4,33,24,1,5,0,0,2,1,0,0,6,11,3,0,14,0,0,1,21,0,1,0,1,0,0,2,0,11,0,8,6,9,1,0,0
0,6,6,3,0,0,9,31,7,0,8,86,35,11,15,0,0,4,2,0,0,25,21,3,0,19,1,0,7,38,3,3,31,2,0,3,14,0,19,0,14,0,19,2,2,0
0,1,0,0,0,0,0,6,4,0,0,12,3,2,3,0,0,1,0,0,0,4,5,2,0,7,0,0,2,3,0,0,6,0,0,0,2,0,0,0,3,1,3,2,0,0
0,3,0,0,3,0,3,6,5,0,3,20,13,11,0,0,0,3,1,0,0,10,7,2,0,9,0,0,5,16,0,0,0,0,0,2,5,3,5,0,6,0,6,3,2,0
0,6,8,1,1,0,4,24,1,0,1,60,32,20,5,0,1,5,5,0,0,18,13,2,0,25,0,0,29,40,2,1,10,0,1,0,5,2,18,1,12,0,17,11,1,0
0,12,10,5,4,1,10,42,16,0,14,93,56,24,17,0,0,10,5,0,0,24,8,4,0,44,0,0,13,54,5,3,29,1,2,7,20,1,24,1,23,0,25,9,1,0
0,8,5,5,1,0,8,19,4,0,6,49,31,9,8,0,0,2,0,0,0,11,7,7,0,11,0,0,7,19,4,2,8,2,0,4,14,3,5,1,6,1,12,6,0,0
0,3,3,1,1,0,2,21,3,0,11,24,19,11,5,0,0,1,1,0,0,10,12,3,0,11,0,0,5,19,2,1,4,0,0,0,5,1,5,1,9,0,6,3,1,0
1,5,0,1,2,0,2,10,1,0,5,18,18,12,0,0,0,1,0,0,0,7,9,1,0,3,0,0,13,14,0,0,0,0,0,0,5,1,6,0,4,0,5,4,0,0
0,2,1,2,1,0,5,7,1,0,4,16,12,7,0,0,0,2,0,0,0,10,8,3,0,11,0,0,6,10,0,0,0,1,0,1,4,1,10,0,6,1,5,3,1,0
0,3,3,1,0,0,4,9,1,0,3,20,15,10,0,0,0,1,0,0,0,5,8,3,0,9,0,0,5,15,0,2,1,1,0,6,7,1,4,0,4,1,4,2,0,0
0,3,7,0,0,0,2,12,8,0,1,15,14,2,0,0,0,3,1,0,0,10,11,2,0,10,0,0,2,13,0,0,0,0,0,2,4,0,17,1,6,0,5,3,0,0
0,3,2,1,1,0,1,3,3,0,2,12,11,6,2,0,0,1,0,0,0,6,2,3,0,9,0,0,4,9,0,0,0,0,0,1,3,0,2,1,4,0,5,1,0,0
0,5,5,0,2,0,3,8,4,0,4,26,18,13,0,0,0,3,2,0,0,9,3,2,0,11,0,0,6,21,0,1,0,0,1,5,11,0,6,0,3,0,4,2,0,0
0,3,5,0,1,1,0,6,2,0,1,20,10,5,12,0,0,0,0,0,0,4,1,2,0,6,0,0,3,9,2,0,20,1,0,1,3,0,1,0,4,0,1,2,0,0
0,9,7,19,0,0,3,34,20,0,14,90,54,19,42,0,0,8,0,0,0,37,22,8,0,30,1,0,14,49,4,3,47,0,1,1,10,4,41,0,28,4,20,6,7,0
5,4,4,1,1,0,1,7,7,0,2,14,15,9,0,0,0,1,0,0,0,6,1,1,0,13,1,0,2,11,7,1,0,1,0,5,13,2,1,0,2,0,8,4,0,0
0,8,8,1,1,1,5,15,9,0,10,38,24,8,0,0,0,2,4,0,0,12,5,3,0,21,1,0,1,21,0,1,0,0,0,3,9,2,2,1,5,0,3,4,0,0
0,16,10,2,4,0,12,63,41,0,20,99,73,41,35,0,0,7,6,0,0,25,46,4,0,40,1,0,1,65,10,3,13,2,1,9,27,5,22,3,29,0,18,9,0,0
0,2,3,0,1,1,2,12,3,0,3,24,19,7,3,0,0,2,0,0,0,5,19,2,0,17,0,0,6,14,0,1,5,0,0,3,7,1,19,0,3,0,7,4,0,0
0,1,3,0,2,0,3,17,2,0,0,31,25,4,8,0,0,1,1,0,0,14,9,2,0,12,0,0,10,16,0,1,17,1,1,2,4,0,3,1,5,0,6,3,0,0
0,2,2,3,0,0,0,11,1,0,3,16,10,1,2,0,0,0,0,0,0,7,1,3,0,5,0,0,0,9,2,0,4,0,0,0,2,0,6,0,4,0,5,4,0,0
0,4,0,2,1,0,8,24,7,0,9,40,27,14,13,0,0,4,2,0,0,16,10,4,0,11,0,0,6,26,3,2,20,0,0,1,6,1,11,0,17,3,6,3,0,0
0,0,2,4,0,0,3,6,1,0,5,38,12,6,17,0,0,0,0,0,0,10,8,6,0,7,1,0,6,11,4,0,25,2,0,0,2,0,20,0,8,0,5,9,0,0
0,0,2,1,2,0,3,14,1,0,4,26,18,11,5,0,0,0,1,0,0,10,8,3,0,5,0,0,14,21,2,0,8,2,0,0,1,1,0,0,7,0,5,2,0,0
0,4,1,0,2,0,1,4,5,0,7,12,9,7,1,0,0,0,1,0,0,7,3,2,0,2,1,0,2,6,0,1,0,0,0,1,3,0,0,0,2,0,2,1,0,0
0,6,4,0,1,1,6,11,10,0,8,63,28,21,16,0,0,3,1,0,0,31,22,2,0,25,0,0,10,24,0,3,17,1,1,4,14,0,5,0,7,0,7,3,0,0
0,9,12,1,3,0,4,22,9,0,8,52,23,17,6,0,1,7,1,0,0,13,12,3,0,18,0,0,10,42,0,0,12,0,1,1,9,1,10,0,21,1,9,3,0,0
1,9,4,2,2,0,4,15,13,0,4,46,22,7,11,0,1,4,1,0,0,22,8,3,0,10,0,0,3,18,2,0,24,0,0,1,12,2,8,1,6,0,7,7,2,0
0,10,3,9,1,1,7,23,11,0,3,50,41,16,12,0,1,4,0,0,0,35,19,13,0,24,0,0,13,43,1,3,9,1,0,1,14,5,53,0,15,7,14,10,0,0
0,4,3,0,1,0,0,8,5,0,0,28,17,4,8,0,0,1,0,0,0,2,1,2,0,7,2,0,3,15,2,0,16,0,1,3,13,0,0,0,3,0,4,1,0,0
0,1,1,0,0,0,3,17,7,0,3,29,30,3,1,0,0,0,1,0,0,5,9,2,0,6,0,0,1,23,3,0,0,0,0,0,2,1,10,0,6,0,4,4,0,0
0,1,2,0,0,0,1,3,2,0,4,7,5,5,0,0,0,0,1,0,0,6,3,2,0,5,0,0,2,7,2,1,0,0,0,0,0,1,3,0,4,0,2,2,0,0
0,3,0,0,0,0,0,6,4,0,1,6,6,2,0,0,0,1,2,0,0,4,5,2,0,2,1,0,0,2,0,0,0,0,0,0,4,0,1,0,3,0,0,1,0,0
0,2,2,2,0,1,0,11,3,0,1,16,13,3,4,0,1,0,0,0,0,8,5,4,0,6,0,0,4,11,0,0,0,0,0,0,3,0,6,0,3,2,4,3,0,0
0,5,2,1,1,0,0,10,2,0,3,22,22,12,0,0,3,3,0,0,0,8,12,3,0,8,0,0,9,18,0,0,0,2,0,2,5,0,5,0,6,1,4,4,0,0
0,3,6,0,0,0,3,18,9,0,3,15,19,4,1,0,0,2,1,0,0,9,14,2,0,12,0,0,1,16,2,3,0,1,0,0,4,0,17,1,7,6,9,3,2,0
1,4,2,0,0,1,3,11,2,0,2,21,14,9,4,0,1,2,1,0,0,7,5,2,0,9,0,0,6,26,1,1,9,0,0,0,4,0,9,0,8,0,5,2,0,0
1,4,4,3,1,0,2,8,4,0,3,36,18,9,2,0,0,0,1,0,0,14,4,2,0,12,0,0,5,21,1,0,4,2,1,0,5,0,1,0,3,0,4,3,1,0
0,9,2,0,3,0,1,15,19,0,6,36,31,9,3,0,0,1,2,0,0,13,11,2,0,21,1,0,4,24,2,1,1,0,0,1,4,0,16,0,6,0,12,2,0,0
0,1,1,1,0,0,1,6,5,0,5,16,14,6,3,0,0,1,1,0,0,13,4,1,0,5,0,0,0,6,0,2,5,0,0,0,4,1,2,0,1,0,2,3,0,0
0,2,3,4,1,0,4,13,7,0,7,45,27,21,8,0,0,5,1,0,0,14,7,5,0,12,0,0,11,41,3,1,8,1,0,2,13,2,13,1,11,1,10,7,0,0
0,13,11,0,2,0,4,24,6,0,16,47,40,35,0,0,0,8,4,0,0,29,4,2,0,14,0,0,25,32,0,2,0,1,0,3,13,3,0,0,11,0,9,4,0,0
0,1,2,2,1,0,1,19,2,0,4,28,17,8,7,0,0,1,2,0,0,9,10,4,0,10,0,1,11,16,7,1,12,0,0,0,4,3,9,0,14,0,7,3,0,0
0,5,3,0,4,0,4,5,0,0,0,19,16,5,1,0,0,2,1,0,0,6,1,2,0,10,0,0,13,18,0,2,0,0,1,3,8,0,20,0,2,0,2,1,0,0
0,5,2,0,0,0,3,9,6,0,8,28,26,10,0,0,0,0,1,0,0,11,17,2,0,13,0,0,12,19,0,1,2,2,0,0,6,1,15,0,12,0,9,3,0,0
0,12,2,2,0,1,6,15,9,0,13,33,20,21,10,0,0,5,0,0,0,13,10,2,0,15,0,0,7,14,0,0,20,2,0,0,14,2,4,0,9,0,8,4,0,0
0,4,4,1,1,0,5,17,8,0,1,27,19,6,0,0,0,3,1,0,0,9,7,3,0,16,0,0,1,24,0,1,0,0,0,2,6,0,26,0,8,0,3,1,0,0
0,3,4,0,1,0,0,12,2,0,4,18,15,12,3,0,0,2,2,0,0,9,9,2,0,16,0,1,9,19,0,0,6,2,0,1,5,0,4,1,8,0,6,8,0,0
0,6,3,1,1,0,6,19,24,0,1,45,30,14,1,0,0,8,5,0,0,12,2,3,0,13,1,0,3,41,1,5,1,0,0,1,8,1,13,0,11,0,15,3,0,0
0,2,2,1,0,0,0,8,1,0,5,13,11,9,0,0,0,1,0,0,0,13,8,1,0,10,0,0,6,13,0,1,2,2,0,1,5,0,17,0,2,0,4,2,0,0
0,4,3,0,0,0,1,13,7,0,3,23,14,8,0,0,0,0,0,0,0,12,3,2,0,6,1,1,4,8,0,2,0,2,2,1,5,1,5,0,7,4,6,2,0,0
0,5,13,1,3,1,12,34,24,0,9,78,55,23,17,0,0,8,1,0,0,22,30,3,0,30,0,0,4,52,2,1,25,0,0,6,11,4,14,1,12,0,12,2,0,0
0,3,0,0,1,0,1,12,3,0,1,22,11,7,7,0,2,0,0,0,0,8,4,2,0,9,0,0,3,10,3,1,12,1,0,0,4,0,10,0,3,0,4,1,0,0
0,10,7,4,6,0,19,43,29,0,13,93,50,39,28,0,0,18,8,0,0,54,21,2,0,41,1,1,7,70,2,6,38,1,1,5,22,8,26,0,20,0,18,9,0,0
0,32,17,3,7,0,11,52,56,0,7,169,99,50,10,0,0,24,7,0,0,47,45,2,0,44,3,0,21,124,0,2,22,1,0,18,50,4,43,2,34,0,32,6,3,0
3,7,4,2,0,1,1,5,5,0,2,28,17,4,6,0,0,1,0,0,0,9,7,4,0,13,1,0,2,10,1,0,12,0,0,3,8,0,6,0,3,2,7,5,0,0
0,4,5,2,1,0,0,12,3,0,4,21,17,0,4,0,0,0,2,0,0,5,10,2,0,3,0,0,7,17,0,0,0,1,0,0,3,0,16,0,10,0,7,3,0,0
0,4,0,0,1,0,4,19,13,0,0,25,16,8,0,0,0,4,1,0,0,5,13,2,0,11,0,0,1,13,0,1,0,0,0,0,3,0,17,2,5,0,7,1,0,0
0,18,12,0,6,0,4,21,11,0,8,55,34,26,18,0,2,5,3,0,0,15,21,4,0,13,0,1,8,40,2,3,24,2,0,4,16,4,16,0,13,2,11,6,1,0
0,4,3,0,3,0,2,6,5,0,3,20,10,12,1,0,0,2,1,0,0,8,9,2,0,6,1,0,5,16,0,1,2,0,0,3,3,1,9,0,3,0,6,1,0,0
0,5,4,0,1,0,3,10,6,0,12,29,22,16,0,0,0,0,1,0,0,13,8,2,0,9,2,0,5,23,0,1,0,0,0,1,7,2,1,0,12,0,8,1,0,0
0,7,2,0,1,0,14,22,8,0,3,42,24,10,0,0,0,10,1,0,0,9,11,2,0,13,0,0,3,36,0,1,1,0,0,1,5,0,6,2,13,0,10,1,0,0
0,6,1,6,1,0,3,14,6,0,4,23,16,11,1,0,0,0,0,0,0,6,3,8,0,14,0,0,6,14,6,0,0,1,0,1,11,0,6,0,5,0,12,3,0,0
0,7,6,1,2,0,2,14,12,0,4,47,24,13,1,0,0,1,1,0,0,10,10,3,0,23,2,0,8,22,0,0,4,0,1,2,6,0,13,0,8,0,8,3,0,0
0,3,1,0,0,0,4,10,6,0,6,27,12,10,3,0,0,0,0,0,0,9,5,2,0,8,0,0,2,9,2,0,4,2,0,0,5,0,4,1,2,0,5,3,0,0
